     28 U:A	H/H_qe
     40 U:A	H_ie/H_e
     41 U:A	H_i/H_i
     58 U:A	H/H
    107 U:A	H_i/H
    141 U:A	H_qe/H_qe
    175 U:A	H_qe/H
    176 U:A	H_e/H_ie
    188 U:A	H_e/H_e
    222 U:A	H/H_i
      1 U:C	H_e/H_ie
      3 U:C	H_ie/H_e
      6 U:C	H_ie/H_ie
     10 U:C	H_qe/H_qe
     33 U:C	H_i/H
     37 U:C	H/H_qe
     38 U:C	H_e/H_e
     42 U:C	H_qe/H
     50 U:C	H/H
      2 U:G	H_i/H_qe
      3 U:G	H/H_i
      6 U:G	H_i/H
     10 U:G	H_ie/H_ie
     49 U:G	H_qe/H_qe
     54 U:G	H_ie/H_e
     73 U:G	H_qe/H_i
    133 U:G	H_e/H_ie
    205 U:G	H/H_qe
    275 U:G	H_e/H_e
    395 U:G	H_qe/H
   1073 U:G	H/H
      1 U:GDP	H_e/H_e
      3 U:I	H/H
      1 U:MTU	H_ie/H_e
      1 U:N6G	H_qe/H
      1 U:U	H_i/H
      1 U:U	H_i/H_i
      2 U:U	H/H_i
     11 U:U	H_qe/H_qe
     12 U:U	H_ie/H_e
     13 U:U	H_e/H_ie
     19 U:U	H_ie/H_ie
     37 U:U	H_qe/H_i
     51 U:U	H_qe/H
     60 U:U	H_e/H_e
    111 U:U	H/H_qe
    301 U:U	H/H
