      1 U:MTU	H_ie/H_e
      1 U:N6G	H_qe/H
      2 U:U	H_i/H_qe
      4 U:U	H_i/H_i
      5 U:U	H/H_i
     32 U:U	H_i/H
     44 U:U	H_ie/H_ie
     46 U:U	H_qe/H_i
     53 U:U	H_ie/H_e
     58 U:U	H_e/H_ie
     70 U:U	H_qe/H_qe
     76 U:U	H_qe/H
    181 U:U	H_e/H_e
    187 U:U	H/H_qe
    650 U:U	H/H
